"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"DUSP10";0,047887265;0,042572575;0,041562875;0,036447975;0,030651975;0,045244255;0,03913757;0,033305245;0,03140063;0,043316245;0,054645225;0,045710405;0,053274585;0,046026795;0,045425155;0,04272121;0,03438637;0,03256207;0,03786845;0,041467615;0,03242522;0,0448857;0,054666595;0,035134315;0,037167845;0,03581868;0,037925775;0,024136;0,0368553;0,03100561
"DUSP11";0,048895265;0,51001595;0,050498645;0,034844305;0,01499401;0,06426514;0,02400899;0,03050886;0,01754696;0,04109157;0,049019225;0,056372165;0,053646385;0,043692085;0,048825195;0,03520971;0,01732881;0,033342665;0,038528265;0,02486572;0,0301207;0,033040725;0,04459197;0,0285396875;0,032509095;0,02656189;0,035570605;0,01656326;0,032102255;0,02851229
"DUSP12";0,065674045;0,07615281;0,076744095;0,065222555;0,047283035;0,071596185;0,05582232;0,062385375;0,05813453;0,07244897;0,085254345;0,05664069;0,085662495;0,070419605;0,068574655;0,067684405;0,0499030805;0,06486054;0,04392837;0,048816545;0,053466845;0,05150022;0,059987775;0,059877455;0,05446718;0,04369785;0,05300274;0,031625245;0,054172625;0,04670301
"DUSP13";0,92173;0,9234325;0,9089755;0,8965381;0,874119;0,8947368;0,9165056;0,8595355;0,9006097;0,7903403;0,9005463;0,8455744;0,8952858;0,9105479;0,8963475;0,8868081;0,4729072;0,9120679;0,8762427;0,9037123;0,9150239;0,900381;0,7456195;0,93024145;0,8969776;0,8896475;0,8876699;0,8532344;0,9138686;0,9039425
"DUSP14";0,05892985;0,07321452;0,084901725;0,080641765;0,044510995;0,078723025;0,05586877;0,05836375;0,04594703;0,06574103;0,069448755;0,057491555;0,06547494;0,102354085;0,066961935;0,055457335;0,060178535;0,05427407;0,076725285;0,16652766;0,06768972;0,053852035;0,06287258;0,054248705;0,06268496;0,047060965;0,05896373;0,05265091;0,06614071;0,067653725
"DUSP15";0,09649056;0,8123033;0,250978955;0,154932545;0,213059595;0,42433975;0,12193745;0,85162785;0,67407205;0,35902475;0,4366118;0,072758395;0,640261;0,096775535;0,04679261;0,5204096;0,03436975;0,76744815;0,3804321;0,0399435;0,05547143;0,06169611;0,079254695;0,872205775;0,150047795;0,0944653;0,05398743;0,048696305;0,73701465;0,7555188
"DUSP16";0,037245115;0,035065275;0,03597916;0,026229045;0,032872475;0,043329155;0,035080615;0,027537765;0,027980495;0,03213308;0,037000625;0,03654782;0,045267425;0,03900802;0,04050559;0,040528815;0,03398884;0,033884885;0,031324755;0,03103237;0,02940042;0,03325259;0,0451147;0,0368561525;0,03525968;0,02987322;0,03016709;0,031036475;0,028825485;0,02649223
"DUSP18";0,033336975;0,038091995;0,033784815;0,02515605;0,02336548;0,043363735;0,02824092;0,025497095;0,023895935;0,043233085;0,05553074;0,022053285;0,04743908;0,024847815;0,03275246;0,026407815;0,0203878;0,03532884;0,02919096;0,040540865;0,02357551;0,030567765;0,0516291;0,03835953;0,032760645;0,02528266;0,02578785;0,020433685;0,033806705;0,03001825
"DUSP19";0,04812051;0,05003203;0,05342102;0,031493755;0,035204605;0,06950051;0,04086279;0,03889539;0,040412515;0,048032635;0,065836495;0,046356255;0,07244629;0,042875745;0,055277275;0,045106655;0,026572835;0,056447735;0,038287455;0,03587984;0,03756882;0,03724341;0,063099715;0,0302001525;0,04374785;0,043871235;0,04035721;0,03269187;0,037571835;0,02727725
"DUSP2";0,13248972;0,08588686;0,237034625;0,366940885;0,2869483;0,30792871;0,04229763;0,173662925;0,21833336;0,084157965;0,118707205;0,14443408;0,113420905;0,3922066;0,124504765;0,10271187;0,026322975;0,03486716;0,24542155;0,167315925;0,5588554;0,167029035;0,33932495;0,3326778525;0,036292935;0,16627995;0,2248922;0,13844427;0,04907388;0,108741675
"DUSP21";0,8549073;0,8554767;0,8264825;0,867354;0,875745;0,8232316;0,8353434;0,8688477;0,8276076;0,8489114;0,8416587;0,8157097;0,8181697;0,8320369;0,8544241;0,8232542;0,8661972;0,8321635;0,8097811;0,8561414;0,8365355;0,8443976;0,8314044;0,8417319;0,8463874;0,8338947;0,8740052;0,8178836;0,8521433;0,804585
"DUSP22";0,47362685;0,5977864;0,036642305;0,029845965;0,6599547;0,6254266;0,46953865;0,4683307;0,53575025;0,46445015;0,04771574;0,47705815;0,63788145;0,59837175;0,48316535;0,025733965;0,53325135;0,5412227;0,22090645;0,59143105;0,4016478;0,6080043;0,57798935;0,022542595;0,4988559;0,55483085;0,040251415;0,5252371;0,023032555;0,51687245
"DUSP23";0,0477537;0,83476255;0,05599933;0,032016305;0,07791695;0,3559081;0,10571406;0,04350154;0,241888695;0,040436725;0,07489497;0,05154555;0,66399295;0,044860605;0,04898084;0,067358795;0,10995165;0,05164906;0,02734417;0,035578875;0,04068528;0,04322003;0,05580574;0,0393780975;0,09809631;0,027588715;0,04262595;0,02448688;0,03793535;0,02944235
"DUSP26";0,7180498;0,8019909;0,5898262;0,9106764;0,03607175;0,8986757;0,6048756;0,5625687;0,8679914;0,8722392;0,882605;0,5298358;0,843336;0,09420832;0,673182;0,7021142;0,6208512;0,7564866;0,722616;0,8554645;0,539014;0,2266456;0,04374094;0,69806375;0,675;0,8262461;0,6747943;0,7810705;0,7956317;0,5563251
"DUSP3";0,143555385;0,3738285;0,03978121;0,042230215;0,05032281;0,096847105;0,03672636;0,12925114;0,07827628;0,16909295;0,27080346;0,03636772;0,145095085;0,03717717;0,054795755;0,06137016;0,068450825;0,286143365;0,0487822;0,187788605;0,033506725;0,02810513;0,075263555;0,13250221;0,05560173;0,029914585;0,050413995;0,022831455;0,472381825;0,027609665
"DUSP4";0,0571591625;0,0526876625;0,0548348225;0,0483536;0,0359370675;0,0531531625;0,0396060875;0,0484838675;0,0342500775;0,065537555;0,0626457175;0,044735685;0,05553907;0,0467219425;0,0477852175;0,03759842;0,026448345;0,212699655;0,05688886;0,055545895;0,031103525;0,0646790275;0,134463485;0,0471903675;0,04825461;0,04185451;0,0451590175;0,0341839775;0,046107605;0,04594777
"DUSP5";0,32835445;0,8755746;0,094764595;0,2694093;0,35459875;0,18147835;0,09458733;0,0827559;0,495602;0,079188555;0,07218685;0,10819755;0,8537106;0,70404955;0,72886965;0,214729675;0,185701385;0,3288317;0,36048015;0,3552537;0,52588345;0,1197144;0,12328735;0,672905925;0,1139245;0,09965116;0,5032389;0,7022081;0,54569595;0,063763285
"DUSP6";0,03113517;0,04929076;0,034852015;0,028612695;0,13456164;0,05498837;0,03252063;0,033820245;0,0288862;0,038339685;0,052478185;0,03995245;0,038998595;0,03842193;0,049250495;0,034604015;0,02726406;0,03537744;0,0317699;0,02834108;0,034081425;0,034686715;0,052454695;0,0309720075;0,03323879;0,034243345;0,03073616;0,024305995;0,03178865;0,029952495
"DUSP7";0,03284235;0,04381451;0,030321185;0,030070775;0,020640915;0,05481491;0,027430915;0,026892735;0,02422189;0,033959795;0,04672524;0,03470019;0,038518585;0,040998945;0,03324647;0,03188335;0,026806995;0,034764915;0,03474185;0,02801367;0,03926245;0,031758285;0,043679165;0,03077069;0,033718585;0,03035599;0,033474285;0,02138948;0,03246636;0,030445405
"DUSP8";0,18217709;0,479469675;0,04253892;0,070118615;0,143223955;0,35993904;0,276323095;0,022946615;0,46833614;0,06355583;0,48708988;0,03643864;0,14866363;0,032646865;0,08578457;0,410193555;0,016653055;0,03655271;0,05111772;0,066713675;0,06693116;0,029476245;0,03957858;0,391692115;0,29675734;0,133562985;0,02912688;0,15732974;0,09054141;0,070124245
"DUSP9";0,1984805;0,7601323;0,7277092;0,7537841;0,1447465;0,4906883;0,128407;0,7707948;0,6883117;0,8684583;0,7784238;0,7589162;0,5163599;0,6801926;0,7054479;0,7389313;0,7135883;0,8198904;0,4917696;0,3442868;0,7354781;0,8206785;0,7434603;0,8271547;0,2003094;0,8683206;0,7927928;0,8107658;0,09867452;0,655706
"DUT";0,08337325;0,090507155;0,06326727;0,047191675;0,055705385;0,095978325;0,063081125;0,05126234;0,047786245;0,05496879;0,084713985;0,08848666;0,08454767;0,09739172;0,07404634;0,061524705;0,06164831;0,05614405;0,071041405;0,047694785;0,061088225;0,06384737;0,107875455;0,0711315375;0,06164643;0,057362485;0,08097965;0,04338403;0,0494056;0,06010995
"DVL1";0,05538008;0,05213787;0,03673095;0,03669101;0,05812672;0,06236927;0,05358928;0,03272653;0,04112508;0,07318867;0,06468245;0,07692308;0,06274078;0,05042875;0,05510836;0,05466615;0,03067485;0,0561976;0,04171472;0,05035507;0,0492291;0,06547771;0,1240623;0,057282275;0,05992141;0,04898041;0,07332133;0,04387926;0,05488297;0,04967386
"DVL2";0,05909503;0,05105647;0,032324605;0,028087435;0,035607695;0,05838101;0,0360469;0,03435118;0,025823255;0,04050071;0,04718091;0,03283652;0,044884255;0,045957225;0,036562655;0,041555735;0,033598645;0,027766635;0,032140105;0,03449147;0,03287361;0,0360398;0,066936305;0,0339174;0,031378395;0,03128841;0,033014395;0,026994265;0,027016785;0,035421895
"DVL3";0,251031565;0,36906894;0,196898375;0,159407805;0,05265643;0,449204635;0,135159795;0,29208941;0,31945131;0,180442205;0,22000184;0,284969615;0,44529276;0,28010639;0,09555964;0,436600635;0,10456805;0,2758802;0,353145035;0,21192439;0,303007375;0,064553715;0,186675175;0,3532747375;0,1173722;0,03300138;0,278119815;0,190211545;0,466077815;0,174340185
"DYDC1";0,78463135;0,9264958;0,9030765;0,8481548;0,45951095;0,9094459;0,71940355;0,9287142;0,91423055;0,7890337;0,8785791;0,5310157;0,857478;0,57357055;0,91637;0,39133075;0,68642745;0,9170853;0,7909965;0,425670785;0,5575023;0,70727545;0,5846728;0,920209375;0,7436066;0,8601602;0,4908457;0,75939585;0,9277119;0,8943352
"DYM";0,318739;0,41640037;0,40260949;0,269203955;0,42595256;0,37907409;0,42496687;0,34995645;0,44709958;0,383672515;0,32906933;0,24214446;0,376992285;0,36039467;0,352087095;0,429206945;0,428677055;0,41113121;0,41909749;0,142342015;0,34144062;0,16607222;0,130634085;0,429780945;0,417894365;0,11809269;0,232540355;0,35583389;0,33864463;0,40404325
"DYNC1H1";0,05099091;0,12084052;0,03658223;0,03536099;0,027823025;0,062826065;0,075786495;0,031106765;0,024758835;0,06878728;0,05246188;0,04252885;0,040746985;0,03470024;0,03630697;0,03339733;0,07961404;0,04892572;0,026647765;0,05199359;0,03153037;0,03618731;0,03108285;0,03462789825;0,045896425;0,02895454;0,036071485;0,0424789165;0,0517846;0,096864
"DYNC1I1";0,4459486;0,4331238;0,5380964;0,4572253;0,7519093;0,4278504;0,2085935;0,5862806;0,3379047;0,7167969;0,8391659;0,4236303;0,7261489;0,3748629;0,5203522;0,6124824;0,2502072;0,5159787;0,7197343;0,2348157;0,4128133;0,4735291;0,4500817;0,4763167;0,2087099;0,6358943;0,4886872;0,2551752;0,7051632;0,3357247
"DYNC1LI1";0,072453485;0,057730705;0,073455885;0,07548894;0,06579423;0,065153175;0,0633446;0,05543;0,06173308;0,068201515;0,087913055;0,08046459;0,08644914;0,077157955;0,077062995;0,074681785;0,069039315;0,0767403;0,07105103;0,07771166;0,062061015;0,067344235;0,083028375;0,0654439975;0,070074515;0,066357025;0,07410632;0,066030945;0,07221347;0,075110385
"DYNC1LI2";0,0673154;0,05505149;0,04568232;0,03907172;0,02832397;0,05315351;0,02888837;0,04515823;0,02738239;0,05242227;0,04908133;0,05252355;0,05993066;0,03983763;0,03582845;0,04349694;0,03218001;0,07520449;0,042941;0,03256003;0,1787562;0,03400915;0,0599409;0,038936305;0,03540315;0,03432439;0,03439898;0,02501374;0,2709403;0,02769601
"DYNC2LI1";0,08194848;0,084415635;0,08354506;0,07363993;0,058510445;0,120759495;0,08877189;0,067184935;0,072008755;0,10391205;0,124629165;0,077009565;0,100154495;0,079238385;0,09551828;0,089584355;0,06741687;0,08301782;0,08794169;0,065615985;0,08564396;0,086873305;0,0895974;0,084093055;0,074689915;0,084404165;0,08406146;0,063943155;0,082298305;0,07012146
"DYNLL2";0,440806155;0,439785285;0,35587304;0,409104825;0,34911472;0,414037775;0,44629624;0,455438675;0,41736327;0,296700825;0,47795925;0,22505572;0,32030633;0,43768921;0,29753744;0,12400406;0,21633087;0,44513561;0,351936205;0,451141015;0,442072525;0,345542625;0,18771917;0,433829135;0,425365015;0,41777557;0,40754864;0,381707725;0,44844087;0,307625285
"DYNLRB2";0,055925025;0,7627117;0,7919657;0,7976681;0,04950372;0,50415935;0,06675616;0,60062425;0,3984154;0,5186095;0,645328;0,3846507;0,8555595;0,048825175;0,40385315;0,1622702;0,04373461;0,6429241;0,036635005;0,05151815;0,33544087;0,046156955;0,05179586;0,58064885;0,045432355;0,4795255;0,4257183;0,055328555;0,045093145;0,3987876
"DYNLT1";0,05305668;0,081397935;0,04678874;0,060066835;0,03895084;0,08315792;0,053837475;0,037939685;0,031532475;0,065298755;0,07210676;0,036599685;0,07266499;0,05166667;0,06310439;0,05350124;0,0285019;0,05289466;0,03375703;0,039858965;0,03714933;0,04255681;0,059019545;0,04886269;0,044918335;0,04402382;0,0360981;0,03292102;0,06043235;0,04384704
"DYNLT3";0,105700005;0,08635382;0,087400565;0,43987405;0,319083895;0,15255541;0,059019395;0,129786945;0,073308395;0,49309695;0,57623165;0,6073594;0,091487645;0,07719744;0,09141081;0,081954535;0,08827847;0,231680955;0,079934225;0,05110115;0,0951312;0,087666475;0,51533515;0,42112745;0,060446765;0,062730215;0,55633045;0,054261925;0,10743715;0,4202882
"DYRK1A";0,053452505;0,0447657;0,034230415;0,02840831;0,02845856;0,05194067;0,031780965;0,03326703;0,0288939;0,030790375;0,034074505;0,044187205;0,04104194;0,04015331;0,038735365;0,038779115;0,02528718;0,0336297;0,0282927;0,031817535;0,029923935;0,03421372;0,044595645;0,03291543;0,02635117;0,03769419;0,04372773;0,023044715;0,03190477;0,02831546
"DYRK1B";0,8714843;0,8973951;0,4881576;0,86782865;0,20516235;0,88853325;0,051658975;0,8061717;0,91855135;0,20978805;0,44924085;0,37943295;0,7916608;0,87004325;0,05889186;0,9208146;0,063481235;0,8926604;0,054515075;0,64319755;0,2895164;0,049824605;0,32446895;0,0438576575;0,04864253;0,9005116;0,32214905;0,908019;0,041930525;0,441014
"DYRK2";0,35486375;0,6139595;0,199326365;0,176402235;0,56874875;0,5630097;0,3942904;0,57185695;0,57663175;0,303595;0,28979075;0,189263875;0,42480245;0,3799848;0,59088935;0,5011151;0,3140702;0,58732525;0,19042104;0,21285407;0,5865555;0,19508801;0,24425111;0,58861295;0,42264505;0,2276571;0,17795516;0,2719032;0,5865446;0,4948122
"DYRK3";0,1935007;0,8443617;0,6710834;0,5218883;0,2994386;0,8956174;0,9219335;0,9255952;0,9181887;0,8623037;0,8846363;0,5332001;0,4923648;0,8860278;0,1309846;0,9031973;0,6819695;0,4657639;0,8874791;0,7751202;0,9163584;0,8898641;0,535229;0,91690965;0,8910624;0,4988031;0,7304615;0,9129276;0,9282425;0,9059328
"DYRK4";0,4373285;0,68014875;0,4066557;0,5661585;0,46476305;0,6469768;0,437839975;0,77630165;0,6896359;0,401060655;0,6433291;0,28248253;0,55348825;0,51374045;0,6074137;0,45769595;0,073011385;0,36765005;0,46561425;0,76022215;0,31893711;0,217138945;0,452622705;0,8464168;0,427887815;0,437428555;0,48565875;0,5011542;0,86457065;0,5729098
"DYSF";0,7587425;0,8288372;0,4497238;0,7814456;0,8541465;0,7678689;0,6070226;0,6868632;0,7418719;0,3763587;0,6169184;0,3742758;0,5634029;0,7932099;0,6473504;0,5925742;0,1744967;0,8102846;0,6634506;0,4212106;0,4299169;0,7949327;0,8033451;0,8708306;0,6258588;0,7868065;0,8051891;0,4767896;0,858841;0,7856287
"DYX1C1";0,87101435;0,9193233;0,5777275;0,89440065;0,8765696;0,87401065;0,84898755;0,8995641;0,9021144;0,76242345;0,78210085;0,3304366;0,79884475;0,9039107;0,8905893;0,86002165;0,41202175;0,8897398;0,80333245;0,1627768;0,8841575;0,6994107;0,7794773;0,91180055;0,777942;0,8726049;0,7059012;0,43711105;0,891032;0,82499325
"DZIP1";0,3806259;0,95032225;0,91737715;0,9566477;0,87674605;0,9474356;0,8771123;0,95607275;0,9584183;0,95422215;0,94999345;0,9304996;0,9427309;0,1890816;0,94733985;0,77654825;0,5034564;0,9546317;0,91857225;0,6368284;0,9165553;0,9500298;0,19224137;0,9595361;0,88696955;0,93277325;0,523665;0,51975655;0,7512795;0,95645225
"DZIP1L";0,178637485;0,058922615;0,03500246;0,03579171;0,03086003;0,04781958;0,031146085;0,049213265;0,03246351;0,051878985;0,03319351;0,04843919;0,052461945;0,03288668;0,036588505;0,037045935;0,03393474;0,046188345;0,04068035;0,03703161;0,037365435;0,033356985;0,05032112;0,628628325;0,030668255;0,031530785;0,0385107;0,038344095;0,04263923;0,03498057
"DZIP3";0,04225828;0,07377648;0,0515128;0,0399284;0,03072174;0,07429749;0,02913453;0,04055125;0,02497932;0,04149727;0,0624091;0,07032143;0,0629933;0,0464123;0,07560865;0,05190753;0,0236417;0,04204947;0,05366048;0,02173913;0,03145117;0,03001294;0,06463227;0,03256797;0,0327346;0,0248731;0,02983032;0,01449555;0,02574809;0,02267613
"E2F1";0,30371582;0,261216695;0,160980235;0,097887145;0,28409609;0,25412079;0,16465431;0,34569197;0,209686255;0,15219448;0,358976355;0,0679312;0,246417985;0,1322731;0,244423155;0,08533421;0,077093375;0,353799285;0,16942306;0,06408599;0,07811891;0,132918745;0,109447025;0,3334699375;0,17713254;0,195558735;0,051663225;0,11529533;0,22710905;0,11415709
"E2F2";0,069883855;0,05882845;0,048224645;0,040409005;0,050430635;0,078804265;0,062791935;0,049311715;0,03905896;0,04736881;0,07249465;0,07198137;0,05998844;0,05523472;0,056677085;0,053445255;0,03923366;0,05141546;0,0517619;0,03884696;0,04607587;0,052209215;0,046227815;0,0469994775;0,066558585;0,05000847;0,04350805;0,034628955;0,05385234;0,04160233
"E2F3";0,045367385;0,04343025;0,0381235;0,02984721;0,021800645;0,05809365;0,029259485;0,02165768;0,020068865;0,03523694;0,049183435;0,026650085;0,058794995;0,035545405;0,036497005;0,036866505;0,017108285;0,026644875;0,02428822;0,01626021;0,02100473;0,034573215;0,047035885;0,023019365;0,02824162;0,02691559;0,023917365;0,01827007;0,028244565;0,026168045
"E2F4";0,035447915;0,03328778;0,020712065;0,02373913;0,01940785;0,02583911;0,024390175;0,022691305;0,02163273;0,02287323;0,030668575;0,03413632;0,029763355;0,03400676;0,02681157;0,033206375;0,022091535;0,02721807;0,020901785;0,02029268;0,022499095;0,031235645;0,03014686;0,0239688075;0,0207849;0,025865385;0,01819903;0,015082435;0,02090116;0,022843985
"E2F5";0,045342015;0,0447082;0,04593343;0,028198475;0,02612597;0,0708065;0,027124435;0,029208415;0,0272774;0,03507389;0,05499708;0,02974903;0,051510145;0,04229876;0,041830155;0,04593498;0,02461971;0,03409748;0,046421555;0,02479673;0,02490943;0,036096205;0,04545001;0,0288439475;0,02822188;0,029033075;0,026479425;0,02015793;0,229758665;0,020901115
"E2F6";0,041198165;0,048759835;0,034481255;0,038119995;0,04931981;0,08298327;0,073153995;0,048151645;0,038795075;0,04465119;0,044274705;0,063423;0,050196675;0,06430518;0,04970799;0,04296611;0,02386311;0,039749035;0,048451555;0,038466015;0,108721615;0,036594775;0,06150426;0,0374979775;0,04316637;0,04713538;0,03774436;0,030717165;0,041188205;0,02960871
"E2F7";0,044723925;0,04227154;0,036443325;0,03363875;0,03809879;0,05473752;0,037917555;0,032574465;0,030718315;0,043203395;0,05458127;0,04200785;0,05312523;0,045207355;0,039735645;0,05110472;0,036860775;0,042594485;0,03803274;0,03452872;0,042099625;0,03781161;0,059907595;0,0333885675;0,040099515;0,038403915;0,040067465;0,03822635;0,040965295;0,03472795
"E2F8";0,07114332;0,05842685;0,04517863;0,044408715;0,039232525;0,0650142;0,03747924;0,040642025;0,03401058;0,041013175;0,0587274;0,05114949;0,06760866;0,056659445;0,061498945;0,048250055;0,03785918;0,05274245;0,04975564;0,034219375;0,050137105;0,037015505;0,05165384;0,0369725325;0,03581636;0,060617555;0,045975495;0,027656005;0,053015375;0,039928045
"E4F1";0,04654176;0,06472649;0,04091199;0,02222461;0,01832169;0,04015611;0,02118644;0,01419526;0,01508165;0,02637934;0,0637093;0,0186671;0,05095668;0,02940556;0,05139431;0,04134034;0,01618571;0,02943914;0,01971535;0,01960457;0,02285286;0,01350421;0,05503128;0,017266455;0,02423604;0,01898493;0,02644687;0,01002882;0,01916277;0,01608326
"EAF1";0,04596234;0,058065475;0,05000688;0,0412939;0,0300565;0,04704582;0,032043625;0,04466482;0,0298388;0,03691824;0,076493375;0,061813665;0,058171675;0,03832669;0,03553837;0,046818045;0,03038167;0,038485755;0,03162932;0,028611935;0,039820815;0,030784175;0,051264425;0,057237905;0,038556115;0,03248168;0,04075943;0,029240815;0,03766083;0,03761739
"EAF2";0,036620345;0,02887944;0,038103925;0,01910033;0,017494395;0,040120195;0,02530132;0,025772715;0,01773508;0,01658604;0,02125417;0,031311115;0,045818525;0,02540632;0,020127885;0,02063509;0,02024147;0,01997033;0,02079311;0,0188772;0,029311205;0,02772385;0,043039295;0,0248143025;0,02539313;0,02437831;0,02209493;0,013979615;0,02196011;0,01887129
"EBAG9";0,038619445;0,03824053;0,02807727;0,02392718;0,025474855;0,04970729;0,043862745;0,02474564;0,02536386;0,031225765;0,04773307;0,03619062;0,038260185;0,040751545;0,027734755;0,035225045;0,023479595;0,02173604;0,03110459;0,025636845;0,026793685;0,028563315;0,041318705;0,0272455825;0,03261336;0,031422355;0,02579241;0,019286695;0,031007925;0,027497415
"EBF3";0,1510977;0,8407638;0,804035;0,8163404;0,02438808;0,7527754;0,7377962;0,5042886;0,7593535;0,7651791;0,7910322;0,7222639;0,8176413;0,0757122;0,8049372;0,04251888;0,4304764;0,770398;0,02753846;0,2140884;0,7311481;0,3838277;0,4487669;0,80791295;0,814867;0,6527873;0,1449224;0,3435644;0,230186;0,7824689
