"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"RAPSN";4,335514829;4,474232999;4,259536054;4,245704982;3,926447298;4,088477548;4,304181551;4,210475943;4,267512222;4,230187265;3,992951396;4,019029238;4,249249957;4,009258437;4,31808272;4,170428647;3,968992576;4,099957072;4,24759063;4,012936299;4,49285596;4,542073522;4,21012784;4,171380611;4,139447304;4,246396224;4,183881984;4,295282575;4,22667567;4,072943319
"RARA";6,674487094;7,972435836;7,557216716;7,043310697;7,080215344;6,630923234;7,501021538;7,076391366;7,006895373;7,273909038;7,613395953;6,688961773;6,97182563;6,614158427;7,350826222;6,572876144;7,6000375;7,090811888;7,849222938;7,498715791;7,344255027;7,845278404;7,753796566;7,406514726;6,267088818;7,789599831;7,739183524;7,131504459;6,903115884;6,641240111
"RARB";4,997549359;4,93581781;4,819340682;4,879792277;6,543518056;4,647095703;4,729183345;4,760313453;4,530511837;4,896906921;5,185629134;4,869885127;5,009420804;4,695064074;4,728719791;4,721598532;4,659471229;4,758993701;4,873192369;4,75735877;5,009145495;4,610588457;4,805709875;4,614787823;4,63989617;4,454025794;4,798785766;4,826056405;4,898737479;5,035975011
"RARG";5,209041305;5,620330433;5,312589088;5,560512336;5,808332795;6,000740891;5,452008344;5,469170554;5,810766062;5,626812655;5,665423375;5,459640425;5,616256763;5,588853138;5,272502717;5,608259565;5,490976537;5,70860793;5,955788169;5,754865098;6,177222422;5,608517932;5,300220818;5,06469062;5,439455406;5,613255311;5,638404753;5,747320899;5,422255228;5,71926984
"RARRES1";3,906788781;5,280983443;7,508185385;7,140455059;3,54143674;4,636627638;7,842272719;3,464541623;6,14492433;7,901068278;6,328408922;6,752768191;7,616044596;10,50072403;4,903057967;9,758231588;6,847831431;5,492525972;4,317295414;6,361704446;9,041257541;7,538609958;8,053145274;6,229069878;4,131859871;7,699687454;9,17514868;4,324495505;3,24103382;7,354480045
"RARRES2";5,342796366;5,467585849;8,35212763;6,751349818;4,75169553;7,69534794;5,271806565;5,219102503;7,383462854;6,129708191;5,134122657;5,307593002;5,37888608;5,012236306;4,963267619;5,251358298;5,210568502;5,13590421;5,155653404;6,019175367;5,120907088;5,890965647;5,506776009;5,453853996;8,561134461;7,00561345;5,718645446;5,227699397;4,945797214;5,177602145
"RARRES3";7,790807715;6,050907058;5,396024101;5,372862362;4,655015697;5,047995804;5,167612369;4,684360093;5,047056628;8,058965936;4,551109521;6,372012502;7,681845695;7,014925139;5,058299431;8,655800247;6,257159256;4,806370661;4,918449325;8,093055123;5,054782038;4,755733111;4,770854534;5,406740752;5,14321052;8,545638152;4,538138006;8,222873355;6,216172423;5,062332339
"RARS";10,05066067;10,01332718;9,148353978;9,566084509;9,673448805;10,32238773;9,714254074;9,724557464;10,12854573;9,264284691;10,05827573;9,272843759;9,956863455;9,339837203;10,01428779;9,497104179;9,414755542;9,562912253;8,965268958;9,97105219;9,24417105;8,167343818;8,310398096;8,609920511;9,598690766;9,815861671;8,226618413;9,627156354;9,920670856;9,328143493
"RASA1";7,459955914;7,917604572;8,822866821;8,925244252;8,153169973;8,127523597;7,654243276;7,202183043;6,854609783;8,62372104;7,83436991;8,41865086;8,572904192;8,181921392;8,584916463;7,276863505;6,615558233;6,838472766;6,433249097;8,371805961;7,633306027;6,307006236;6,618969618;7,082011791;7,356636664;7,520661329;6,759346962;7,362995323;8,2571303;7,517556792
"RASA2";7,362441982;7,548620001;6,648917102;7,00578193;6,58804822;7,580310848;7,083298812;7,148570043;7,347567708;6,837010296;8,137550153;8,168461214;6,968241506;7,404382587;6,96048535;7,149939649;7,686702114;8,227464177;6,789480312;7,755878319;7,186495628;8,060550321;8,073996742;8,232292324;7,061379299;7,293905832;7,437617892;7,10883222;7,188030119;7,334028216
"RASAL1";5,925927981;7,252314879;6,18579011;5,635972511;5,490449;5,616437318;5,905094066;6,826298279;6,0904576;6,376885487;5,720677343;5,85562582;6,183434261;6,027446934;6,29219561;6,216844565;6,196669481;5,741664591;6,2143505;5,797802391;7,494799428;6,968395688;5,896320443;5,922774238;6,322456746;7,599892963;6,680080314;6,290457469;6,011151479;7,130811808
"RASAL2";5,483510691;3,905323171;4,247697756;4,976952843;3,957269473;3,65861592;5,397445483;4,661063331;4,258246975;5,705119363;6,5038114;6,307591249;3,999979748;4,786704975;4,785343009;4,780801433;5,25681259;4,257623389;4,425473512;6,021752984;4,921537725;5,983367454;7,282518801;5,645182892;5,317632072;5,323005629;5,471649142;6,236767862;4,770037174;4,45859591
"RASD1";6,679116479;5,531004572;5,552582418;5,396098337;5,39227838;5,827617443;5,24571534;5,310014525;5,325713308;5,747691908;5,872540447;5,713489227;5,619199315;5,414696533;5,236357697;5,669925705;6,011824843;5,290974381;5,627736374;5,338884342;7,114057407;6,106989488;5,800569241;5,378221038;5,515402703;5,533768804;5,765196082;6,222962165;5,459404972;5,679270399
"RASD2";5,278021834;5,175812158;5,329375036;4,946810506;4,756786136;4,955292226;5,016413018;5,476283228;4,851317162;5,124576898;5,353519534;4,832235073;5,119634977;5,225185395;5,272925139;5,081533678;5,239604238;5,105393181;5,58281335;5,069153783;5,153758316;5,236063105;4,940885638;5,055589657;4,991604935;4,994659543;5,373199042;5,051658918;5,073152661;5,141022614
"RASEF";4,135652453;4,205667172;6,978233411;7,51093157;5,825694596;7,360156568;7,044569019;4,701771188;6,707326383;7,978258982;6,828127712;7,338806414;7,284294948;6,219595775;5,34800371;6,945320461;7,872096063;4,362298365;6,199968204;6,242182832;4,106434885;7,294315662;6,739262783;7,71961498;4,41611845;6,391781227;8,368984321;5,227584041;5,885133549;8,597615987
"RASGEF1A";3,632793796;3,787014887;3,648325477;3,645496933;8,093921493;4,824189957;3,899092958;8,794972315;4,815235331;3,624128451;6,592542908;6,910488895;8,173151767;4,202294523;3,72662208;3,770003055;3,885373555;3,80691462;3,688113806;4,271355488;7,29851095;3,775521331;3,999167538;4,206205461;5,446920917;4,104613643;3,733300324;3,821327102;9,264517422;7,62462903
"RASGEF1C";4,687186665;4,561477554;4,526832117;4,519058459;4,560408464;4,603496419;4,501627383;4,81338861;4,873528754;4,753419014;4,730763536;4,415669136;4,755835974;4,429523076;5,04992046;5,116134225;4,712228736;4,543930116;4,800024613;4,526943509;4,589641197;4,900206332;4,629471592;4,628324185;4,404479043;4,839645215;4,712475531;4,541120832;4,575943998;4,884347703
"RASGRF1";4,368879981;6,405583394;4,75652298;5,29535938;4,173748129;5,401987778;4,897825291;4,78719613;4,768807103;4,5770118;6,07078355;4,480233751;4,314299678;4,504929016;4,304928212;4,568338081;4,655321993;4,459891616;4,870545679;5,002347924;4,710149313;4,502875456;4,189202353;4,736248135;4,585953499;5,178306983;4,604455316;4,639124596;4,242765591;4,333448117
"RASGRF2";5,424553926;4,703800882;4,411922743;4,592192776;4,541652676;7,196602618;6,461419112;4,673443959;4,693247402;6,806439698;4,660126386;7,123713418;7,576649986;8,147706602;6,50332457;7,233073755;4,574266835;4,676444216;4,451971325;7,209326541;4,519974371;6,013083956;4,373327288;4,363610559;6,902116768;5,424538322;6,164061577;6,55181584;4,74542238;7,631665192
"RASGRP1";7,601029968;3,422025495;3,54272111;3,652412566;7,062215905;6,350767302;3,731847059;5,41772232;5,38348164;4,139322784;3,809127093;3,406172099;3,488937691;3,794539668;5,22930417;6,109790936;4,111407784;5,554657181;6,803776024;3,630098897;3,558378285;3,681457622;3,844268201;4,417848439;3,446383742;4,733215093;3,75564083;4,066460033;4,656249201;6,257664135
"RASGRP2";4,930307365;4,118680349;3,910761768;3,916561272;3,916668372;4,008548777;4,494880172;5,658273753;4,777467726;3,908876775;4,099982865;4,071962905;4,00468008;4,111314482;4,905314922;5,688635414;3,898281443;4,30535958;4,810457414;4,120574466;4,178617291;4,102504414;3,904819683;4,167585057;4,053555332;4,161181963;4,020359994;4,278406724;3,944750371;4,147748321
"RASGRP3";5,171527116;4,399993913;4,597246079;4,505889236;3,730384189;5,126486482;4,192352342;4,224525248;4,24013513;4,19697358;5,437525156;4,084076034;4,356200406;4,095915085;4,312280183;4,242073941;4,142694572;4,049432757;4,661234165;5,230761574;4,410946544;4,477720493;4,181110317;4,287838406;4,159321197;4,539866806;4,325902368;4,727943745;4,435991678;4,23567892
"RASIP1";6,031001312;6,422148709;5,552294812;5,327165044;5,24726521;5,886918646;6,703508105;5,537027125;7,518853264;5,426749896;5,95349424;5,446050004;5,360457381;5,81839846;6,61100339;5,403056555;5,211259427;5,418790171;6,125478487;5,781098009;5,746380873;5,331369126;5,696560182;5,707751319;5,569691875;5,93786307;5,316507463;5,516326416;5,277233553;5,463709438
"RASL10B";6,49225294;6,176324428;5,910252513;5,872908806;7,839065502;5,877007181;5,886836921;5,88890242;6,564471249;6,028690302;5,73616189;5,77163469;6,02870303;6,000542777;6,832622923;5,890192036;5,68305596;6,668774841;7,322131189;6,131110074;5,841558682;5,808383467;6,137132212;6,137558281;6,483922226;6,566931978;6,138320587;6,052617471;5,558579027;5,755074287
"RASL11A";6,095943258;5,615029232;4,413716427;4,801527404;4,576679066;5,420354063;5,523136838;6,096723661;5,478842212;5,128590686;4,698271662;5,852311734;7,47738036;6,212412213;5,836364545;7,177067805;7,159387932;6,104058176;5,376099227;5,359057318;6,67010142;6,205193545;4,559421657;4,931551515;4,739658188;4,63300201;5,595907152;5,304796441;4,337339908;5,315348477
"RASL12";6,149740666;5,097807319;4,74455639;5,296099545;4,746679568;4,667762313;4,923038827;4,918603677;4,708275833;4,889450754;4,805599239;5,360224631;4,763370426;4,805058735;4,798394993;5,48052298;4,884108208;4,846206088;5,328219069;5,421380546;5,139680468;4,990376642;5,483933106;4,690441122;4,94356656;5,904539757;4,840476285;4,973737517;4,888100289;4,823964693
"RASSF1";5,441857351;5,847735511;5,386126506;5,145736599;5,629046589;5,712519568;5,833170617;5,378898703;5,471160148;5,162972778;5,516516247;5,215430017;5,712769648;5,343284239;6,49484141;5,822452723;5,819412747;5,97291205;6,32325562;4,963318867;4,977513406;5,64893716;5,355500706;5,320660239;5,31602846;5,185817279;4,967276463;5,316701063;5,436217132;5,799284384
"RASSF2";6,336359095;4,583353938;4,323442751;4,260021998;4,543898856;4,333089238;4,212979002;6,581421367;4,116725135;4,066877959;3,869655621;4,384056589;4,195832587;4,019484577;4,094755901;4,158298455;4,070139278;4,159766903;4,571682495;4,015555287;4,384451521;4,210136921;4,332815977;4,167135323;4,315080096;4,255116752;4,410033225;4,186203651;4,878429009;4,000917299
"RASSF4";6,803793964;3,942422579;4,960118008;4,202197472;4,106898951;3,881695736;4,036601219;5,008000002;4,153417343;4,093454394;4,848646781;4,1792189;4,379597728;4,282587119;5,362651345;4,345666045;4,120097877;6,345608389;4,333589769;4,032166032;4,109281452;4,130548721;4,927545942;3,820723659;5,566888403;4,315870669;5,052083559;4,105635849;4,14704207;4,06898367
"RASSF5";5,255813633;7,68851401;7,08837524;8,3677611;6,162344452;7,862240633;5,019051273;7,310567242;6,684413879;7,142160213;7,395952707;6,778323457;5,414874412;4,896189253;7,408532913;6,718822818;7,197074079;5,738760213;6,411106475;5,314445557;6,996333627;5,22982466;5,629033727;5,37663885;7,293509467;7,898947199;6,105060985;5,218070368;7,482183509;7,169654582
"RASSF6";6,526682567;4,15858398;9,252289477;8,532506198;3,234828838;5,668009866;6,620585938;4,813307729;4,944458766;7,404571679;4,100791701;6,816881082;7,975713728;8,320550173;6,892317166;6,999790868;6,357950174;3,653343526;3,197005184;6,243607301;8,425741265;6,980303049;5,413077178;7,995416132;9,001013171;5,730054916;5,718956943;6,01270336;7,15243497;8,39413525
"RASSF7";8,880776317;8,346643714;8,979388037;8,510103597;7,922551754;8,673982502;8,785680802;7,916757767;8,709750327;8,841171562;8,551666451;8,587396671;8,022824301;8,946795878;7,934028837;8,183230093;8,654359304;8,124831409;8,318408051;8,778155365;8,173662911;8,484425938;8,34635544;8,794991755;8,700598157;8,878075296;8,97474204;9,090675712;8,391190587;7,873513905
"RASSF8";8,267717642;3,575367164;3,690199073;3,738494422;6,800000237;7,453796322;3,771637011;6,713550148;5,856502311;3,637477827;6,855081851;3,659917968;3,756305417;3,558881507;5,795101626;6,651930246;4,013803709;7,211851266;3,855010417;3,894114573;3,932904174;4,015321528;3,881629363;5,20403684;5,435002729;4,827044179;4,109550988;3,958365824;7,220429607;7,287315002
"RAX";6,00381648;6,07835211;6,066870557;6,015008448;5,704453732;5,837259385;6,086936225;5,894792271;5,886982893;5,869193739;5,75816988;5,809946655;5,851964862;5,691424304;5,831713831;6,166695473;5,927221766;6,035776288;6,347241826;6,221767368;5,846098162;6,073813557;6,156218584;5,944518266;5,755475917;6,089956558;6,269301621;6,088882292;5,831104403;5,908033858
"RB1";7,895813773;9,058757812;10,11970593;10,59560193;9,653598225;9,351329049;8,132691643;9,347989458;9,337256557;9,864852597;9,524941894;9,927099626;9,616634306;9,398848866;9,440083223;8,831844203;9,927356213;9,248570611;8,988558882;9,20836783;9,766820594;9,084242798;10,00830537;9,719937143;9,43667198;8,418563916;10,60011143;8,093779413;9,642764529;9,688211876
"RB1CC1";7,728434414;6,744785057;8,11848527;7,95032356;8,293724037;7,915896468;7,124951474;7,902274069;7,887622893;8,627885808;7,900241;8,051555626;7,810122296;7,538406112;9,093266595;7,294173932;7,916600642;8,484097218;7,158696382;8,00146593;7,801066184;8,327070322;9,172339503;9,181011841;7,66573017;7,942628441;8,648071149;7,351080708;7,91418869;7,961411652
"RBAK";4,46323457;5,820715728;4,532295058;4,844749082;6,420980853;5,944628318;5,572070167;5,142063251;5,704640421;4,774607402;5,917908826;4,865153174;5,71233254;4,943762648;6,523094921;5,363814713;5,047434996;5,912106113;4,931124409;5,034911801;4,283222453;4,425139126;4,853117411;5,027391124;5,180798397;5,125259292;4,900237179;5,386584737;6,416457727;5,232337592
"RBBP4";6,482232389;7,116652192;7,438974675;7,925911713;7,398648293;6,706215278;7,753617288;7,734119562;6,899432525;7,249654159;7,7837471;7,757103199;8,058203513;8,000914628;7,802521712;7,186098643;7,66937747;7,26862523;6,178359193;6,302682241;7,072220135;6,457703464;7,070699643;6,324097115;8,453735646;6,317740529;6,976039053;6,019617861;8,257644348;8,229648851
"RBBP5";7,205452561;6,339640137;7,616094942;8,347772488;7,261353157;6,948174814;6,868584919;6,775402278;6,871093988;7,35080172;7,215129179;7,389523876;7,033993581;7,235548423;6,624456033;5,522965037;6,940557782;6,143770619;6,05758195;6,807805208;7,712668685;6,221062511;6,576686585;6,829801032;7,29451503;7,608174374;6,577007364;6,324347515;6,080052988;6,40046052
"RBBP6";6,002087752;7,148029423;6,602115341;6,399616104;8,293801439;6,360047328;7,378502488;5,763896166;6,854414379;6,691053946;6,036765373;6,766093574;5,719395178;6,848313864;7,123105838;5,905641596;6,377902833;6,630936139;6,993793095;6,550721733;6,217441555;7,111325297;7,517648428;6,881693584;6,404830333;7,41185396;5,488431204;6,487903727;7,326698611;5,988405358
"RBBP7";11,19564473;11,08469512;11,5265482;11,75382821;11,57618869;11,40188164;11,1352651;11,19971205;11,54955682;11,53591616;11,70445214;10,92307745;11,43895004;11,20727649;11,26138888;10,07542805;10,94079055;11,0914242;10,50316994;11,51482904;11,32989275;11,42954093;11,69072801;11,26411752;11,61143032;11,22055871;11,05187319;11,33827573;11,96855413;11,49062767
"RBBP8";9,918981906;10,28169953;9,43991327;9,384294501;9,843279954;9,735756799;10,30615112;10,3639702;10,20654235;9,741577047;10,04954584;9,697206016;10,08530564;8,986355636;10,09732803;9,921183859;10,00108761;9,601930358;10,60659454;9,608050323;10,39276243;9,170029148;9,156224907;9,190554457;10,12265115;9,316718255;9,157993134;9,594898168;9,983040674;10,84961934
"RBBP9";8,273162577;7,867231932;8,244129589;8,165425576;8,412855041;7,574231709;7,460077815;7,658092746;7,441113576;7,468586644;7,346679558;7,645422377;7,69732305;8,14472267;7,440634376;6,72549847;7,865705719;7,445230821;7,671432981;6,536181273;7,357717343;7,108447752;7,895449515;7,846553707;7,309347429;6,6015898;8,409915345;7,35783714;7,580653585;8,25281793
"RBKS";7,692433144;8,027011347;6,216195937;6,389147643;6,075587513;5,692932002;6,993767228;6,661344998;5,923864625;5,688589277;6,643325756;6,076912799;7,20809122;7,294327297;6,024507711;5,505964215;7,542312773;6,251379935;6,08678822;6,597230142;5,739872497;6,139102959;7,105574558;6,15411816;7,075120929;6,859702145;6,381623621;6,708905569;7,092695436;5,685939952
"RBL1";7,153162572;6,765411838;8,017036263;7,870069867;6,688863638;6,984761486;6,506678611;7,35542825;7,11870611;7,557150802;7,755801107;7,32602425;7,542508405;6,950538421;6,722359858;7,337919429;7,352517122;7,091795802;5,921118646;7,229603955;6,936875761;7,062812817;7,69342099;6,562379392;7,472950597;7,317071616;7,394140897;7,296303504;7,443993203;6,760585467
"RBL2";8,674347958;7,68452586;9,111238134;9,008645606;8,841918262;8,586430975;8,375805929;8,201112609;8,829389746;9,308437717;8,440186315;9,378528154;8,046826428;9,017913158;8,714263099;8,358745912;8,66769843;8,597240974;8,666220726;8,562306585;8,35589133;10,633403;9,626796799;7,845550175;8,700231448;8,773602785;8,938759899;8,392525828;8,49242922;8,766219271
"RBM10";8,601752957;8,471884471;9,020969669;8,740038939;8,906658745;8,456935193;8,839145493;8,599358479;8,95657976;8,841993172;8,725203373;8,666727344;8,903657298;8,726790133;8,887909201;8,462682052;8,862967567;8,950822851;9,394858008;8,936873294;8,885869168;8,948171184;8,6100136;9,038364929;9,115948323;8,773309307;8,51140038;8,827195409;9,407480876;8,65438897
"RBM12";7,68079774;7,05240849;7,802701687;7,414295351;8,150197366;7,396023038;7,061968132;8,32730393;7,402317896;8,082400223;7,467345368;8,031314345;7,609757748;7,399206844;7,8213295;7,801762453;7,209184875;7,962787098;6,934963986;7,460197639;7,262848702;7,03272929;7,205259436;6,745144189;7,893804229;7,2887166;8,195865099;6,994963555;7,402357809;7,31761277
"RBM14";6,292841734;6,05796307;5,3887011;5,705195611;5,603607072;6,002987537;5,729328971;5,634406278;6,435939749;6,17006254;6,393206186;6,473269959;5,451797817;6,024653164;6,130030113;6,206280539;5,869652081;6,205048304;5,728987823;5,544501345;5,880633803;5,542321203;5,73898515;5,667795598;5,705423031;6,196217459;5,857877848;6,069613829;6,380922515;5,470882563
"RBM15";6,01433526;6,359826033;5,508575447;6,161009999;7,665703981;5,544978354;7,493604313;6,460685605;7,702684879;7,760025359;8,097929886;7,489342909;6,146033518;7,185926408;7,234921825;6,964388207;7,06261673;7,041944536;5,762376487;6,545806658;6,400001742;6,390113426;7,243577311;7,490110904;8,023125808;6,099969227;6,371591738;6,974296389;7,350539363;7,159654797
